Order_ID,Order_Date,Ship_Date,Region,Country,Category,Sub_Category,Product_Name,Sales,Profit,Quantity
ORD-100758,2019-01-19,2019-01-22,East,India,Furniture,Chairs,Chairs Product 758,889.53,89.87,2
ORD-100759,2019-01-06,2019-01-08,West,UK,Furniture,Bookcases,Bookcases Product 759,1203.27,131.84,7
ORD-100760,2019-03-19,2019-03-23,South,USA,Office Supplies,Storage,Storage Product 760,306.13,54.16,5
ORD-100761,2019-12-30,2020-01-03,Central,UK,Office Supplies,Storage,Storage Product 761,1109.47,107.91,8
ORD-100762,2019-07-01,2019-07-04,South,UK,Technology,Accessories,Accessories Product 762,200.2,26.14,3
ORD-100763,2019-10-26,2019-10-28,East,Canada,Technology,Accessories,Accessories Product 763,1289.26,222.01,2
ORD-100764,2019-01-13,2019-01-15,West,UK,Furniture,Tables,Tables Product 764,408.39,69.47,4
ORD-100765,2019-11-14,2019-11-18,Central,USA,Office Supplies,Paper,Paper Product 765,1484.84,247.56,1
ORD-100766,2019-08-15,2019-08-18,East,Canada,Office Supplies,Paper,Paper Product 766,57.3,5.1,8
ORD-100767,2019-04-13,2019-04-18,West,USA,Furniture,Chairs,Chairs Product 767,604.67,90.9,8
ORD-100768,2019-02-27,2019-02-28,South,India,Furniture,Tables,Tables Product 768,265.56,25.57,7
ORD-100769,2019-12-05,2019-12-10,South,USA,Technology,Accessories,Accessories Product 769,1395.86,235.78,5
ORD-100770,2019-11-12,2019-11-16,Central,Canada,Technology,Accessories,Accessories Product 770,1443.79,201.66,1
ORD-100771,2019-01-05,2019-01-10,East,UK,Furniture,Tables,Tables Product 771,428.02,79.64,8
ORD-100772,2019-06-15,2019-06-16,South,USA,Technology,Accessories,Accessories Product 772,1209.95,68.33,9
ORD-100773,2019-04-12,2019-04-15,Central,USA,Furniture,Bookcases,Bookcases Product 773,1685.19,283.67,8
ORD-100774,2019-11-25,2019-11-30,East,UK,Office Supplies,Binders,Binders Product 774,847.47,85.22,1
ORD-100775,2019-06-17,2019-06-21,West,USA,Office Supplies,Paper,Paper Product 775,83.36,9.67,5
ORD-100776,2019-07-05,2019-07-09,West,USA,Office Supplies,Paper,Paper Product 776,431.08,36.62,10
ORD-100777,2019-01-30,2019-02-04,East,USA,Furniture,Chairs,Chairs Product 777,1746.81,202.01,4
ORD-100778,2019-12-15,2019-12-16,West,USA,Technology,Accessories,Accessories Product 778,1160.19,100.47,7
ORD-100779,2019-01-16,2019-01-20,South,India,Technology,Phones,Phones Product 779,600.5,81.97,2
ORD-100780,2019-11-02,2019-11-04,South,Canada,Office Supplies,Paper,Paper Product 780,612.38,125.5,10
ORD-100781,2019-09-30,2019-10-04,Central,India,Office Supplies,Paper,Paper Product 781,759.0,186.81,7
ORD-100782,2019-01-14,2019-01-17,South,Canada,Technology,Accessories,Accessories Product 782,155.95,16.96,9
ORD-100783,2019-10-13,2019-10-18,East,USA,Technology,Laptops,Laptops Product 783,1909.86,363.76,8
ORD-100784,2019-05-28,2019-05-31,Central,UK,Technology,Laptops,Laptops Product 784,1256.18,233.79,2
ORD-100785,2019-07-06,2019-07-09,East,Canada,Office Supplies,Storage,Storage Product 785,938.7,212.46,10
ORD-100786,2019-12-11,2019-12-12,Central,USA,Furniture,Tables,Tables Product 786,1455.01,249.47,4
ORD-100787,2019-01-15,2019-01-16,Central,UK,Furniture,Tables,Tables Product 787,1551.24,168.48,9
ORD-100788,2019-06-24,2019-06-28,Central,Canada,Technology,Accessories,Accessories Product 788,1393.97,293.03,3
ORD-100789,2019-04-25,2019-04-29,South,UK,Furniture,Tables,Tables Product 789,1733.95,352.44,10
ORD-100790,2019-02-15,2019-02-19,West,USA,Technology,Accessories,Accessories Product 790,85.4,19.27,8
ORD-100791,2019-07-03,2019-07-08,Central,USA,Technology,Phones,Phones Product 791,965.06,116.83,6
ORD-100792,2019-10-23,2019-10-25,East,USA,Technology,Phones,Phones Product 792,70.84,6.31,2
ORD-100793,2019-03-14,2019-03-19,East,UK,Office Supplies,Storage,Storage Product 793,1075.69,78.66,8
ORD-100794,2019-03-08,2019-03-09,South,India,Furniture,Bookcases,Bookcases Product 794,1698.89,303.25,4
ORD-100795,2019-07-30,2019-08-01,East,India,Furniture,Chairs,Chairs Product 795,1542.87,121.62,1
ORD-100796,2019-07-03,2019-07-07,West,India,Furniture,Tables,Tables Product 796,1622.67,321.55,7
ORD-100797,2019-10-03,2019-10-08,West,UK,Furniture,Tables,Tables Product 797,1326.53,123.68,6
ORD-100798,2019-11-03,2019-11-07,South,India,Office Supplies,Paper,Paper Product 798,290.41,72.02,5
ORD-100799,2019-01-18,2019-01-21,South,USA,Furniture,Bookcases,Bookcases Product 799,389.23,54.0,1
ORD-100800,2019-04-25,2019-04-28,Central,Canada,Furniture,Chairs,Chairs Product 800,1759.33,191.32,8
ORD-100801,2019-01-21,2019-01-26,East,Canada,Furniture,Tables,Tables Product 801,1791.48,240.89,6
ORD-100802,2019-06-06,2019-06-08,East,UK,Furniture,Bookcases,Bookcases Product 802,1507.08,156.73,5
ORD-100803,2019-09-30,2019-10-04,West,UK,Technology,Phones,Phones Product 803,336.36,17.98,9
ORD-100804,2019-05-16,2019-05-19,West,UK,Furniture,Tables,Tables Product 804,259.3,22.96,5
ORD-100805,2019-09-10,2019-09-15,Central,UK,Technology,Phones,Phones Product 805,718.5,58.45,9
ORD-100806,2019-09-22,2019-09-25,South,India,Office Supplies,Storage,Storage Product 806,1216.97,83.5,9
ORD-100807,2019-01-02,2019-01-05,Central,India,Office Supplies,Binders,Binders Product 807,397.93,59.47,6
ORD-100808,2019-07-09,2019-07-13,South,UK,Office Supplies,Paper,Paper Product 808,829.14,112.03,3
ORD-100809,2019-10-11,2019-10-14,East,UK,Furniture,Bookcases,Bookcases Product 809,967.0,51.63,5
ORD-100810,2019-01-08,2019-01-11,Central,UK,Office Supplies,Storage,Storage Product 810,733.75,141.56,10
ORD-100811,2019-03-31,2019-04-05,Central,India,Office Supplies,Binders,Binders Product 811,1543.71,303.14,5
ORD-100812,2019-10-01,2019-10-03,West,Canada,Office Supplies,Storage,Storage Product 812,1120.52,123.33,9
ORD-100813,2019-09-22,2019-09-25,Central,India,Office Supplies,Storage,Storage Product 813,1181.14,244.19,7
ORD-100814,2019-03-11,2019-03-13,Central,India,Technology,Accessories,Accessories Product 814,1669.85,312.56,6
ORD-100815,2019-09-12,2019-09-14,West,USA,Technology,Laptops,Laptops Product 815,1694.45,400.03,5
ORD-100816,2019-04-05,2019-04-09,East,USA,Furniture,Chairs,Chairs Product 816,1991.22,484.42,7
ORD-100817,2019-04-02,2019-04-04,Central,India,Furniture,Bookcases,Bookcases Product 817,1305.18,167.98,5
ORD-100818,2019-08-13,2019-08-16,East,USA,Furniture,Chairs,Chairs Product 818,1306.25,220.51,8
ORD-100819,2019-12-16,2019-12-21,South,Canada,Office Supplies,Paper,Paper Product 819,1812.9,373.83,1
ORD-100820,2019-01-08,2019-01-12,East,UK,Furniture,Bookcases,Bookcases Product 820,661.82,165.19,2
ORD-100821,2019-03-30,2019-04-04,Central,India,Technology,Laptops,Laptops Product 821,1341.35,205.84,5
ORD-100822,2019-02-12,2019-02-15,East,USA,Office Supplies,Paper,Paper Product 822,498.94,49.63,9
ORD-100823,2019-06-25,2019-06-28,Central,India,Furniture,Bookcases,Bookcases Product 823,1779.18,131.39,9
ORD-100824,2019-04-20,2019-04-25,West,India,Furniture,Chairs,Chairs Product 824,414.11,72.73,7
ORD-100825,2019-01-19,2019-01-22,Central,India,Office Supplies,Storage,Storage Product 825,307.63,24.62,3
ORD-100826,2019-10-17,2019-10-22,West,USA,Furniture,Chairs,Chairs Product 826,1060.64,131.3,2
ORD-100827,2019-01-03,2019-01-07,Central,USA,Furniture,Tables,Tables Product 827,310.25,53.21,9
ORD-100828,2019-12-14,2019-12-17,South,Canada,Technology,Accessories,Accessories Product 828,273.22,13.67,3
ORD-100829,2019-05-17,2019-05-22,South,USA,Technology,Phones,Phones Product 829,470.15,92.96,6
ORD-100830,2019-03-10,2019-03-13,Central,Canada,Furniture,Chairs,Chairs Product 830,653.45,83.54,6
ORD-100831,2019-06-24,2019-06-26,West,USA,Office Supplies,Storage,Storage Product 831,121.91,19.21,3
ORD-100832,2019-01-07,2019-01-09,Central,Canada,Technology,Laptops,Laptops Product 832,826.15,118.07,10
ORD-100833,2019-04-24,2019-04-26,East,USA,Office Supplies,Binders,Binders Product 833,199.87,15.61,4
ORD-100834,2019-04-07,2019-04-09,West,USA,Technology,Accessories,Accessories Product 834,819.02,132.59,8
ORD-100835,2019-09-10,2019-09-14,Central,USA,Furniture,Tables,Tables Product 835,669.2,90.52,1
ORD-100836,2019-09-18,2019-09-23,West,Canada,Furniture,Chairs,Chairs Product 836,404.53,46.63,9
ORD-100837,2019-11-22,2019-11-23,East,UK,Office Supplies,Storage,Storage Product 837,1315.73,246.74,10
ORD-100838,2019-06-13,2019-06-17,West,UK,Office Supplies,Paper,Paper Product 838,1823.97,156.53,7
ORD-100839,2019-07-16,2019-07-20,Central,USA,Office Supplies,Storage,Storage Product 839,822.57,189.44,7
ORD-100840,2019-02-07,2019-02-12,Central,USA,Technology,Accessories,Accessories Product 840,899.61,146.84,10
ORD-100841,2019-07-28,2019-08-02,Central,USA,Technology,Accessories,Accessories Product 841,1409.97,132.65,3
ORD-100842,2019-01-10,2019-01-15,East,UK,Technology,Accessories,Accessories Product 842,1452.51,180.31,9
ORD-100843,2019-11-22,2019-11-27,Central,India,Technology,Phones,Phones Product 843,217.5,26.22,2
ORD-100844,2019-12-25,2019-12-26,West,Canada,Technology,Phones,Phones Product 844,508.25,76.39,5
ORD-100845,2019-05-14,2019-05-19,East,Canada,Furniture,Bookcases,Bookcases Product 845,1288.69,107.96,3
ORD-100846,2019-02-23,2019-02-25,East,Canada,Furniture,Chairs,Chairs Product 846,1413.29,293.89,8
ORD-100847,2019-03-04,2019-03-07,Central,Canada,Office Supplies,Storage,Storage Product 847,1300.5,302.04,3
ORD-100848,2019-12-25,2019-12-29,East,UK,Furniture,Tables,Tables Product 848,593.91,76.49,10
ORD-100849,2019-11-16,2019-11-20,Central,Canada,Office Supplies,Storage,Storage Product 849,332.11,19.69,1
ORD-100850,2019-08-13,2019-08-14,East,Canada,Technology,Laptops,Laptops Product 850,1290.32,270.46,3
ORD-100851,2019-01-27,2019-01-28,East,Canada,Technology,Phones,Phones Product 851,55.96,13.9,1
ORD-100852,2019-06-10,2019-06-11,Central,USA,Office Supplies,Paper,Paper Product 852,737.56,180.69,10
ORD-100853,2019-05-09,2019-05-14,South,Canada,Furniture,Chairs,Chairs Product 853,1528.77,118.33,1
ORD-100854,2019-05-31,2019-06-03,South,UK,Furniture,Tables,Tables Product 854,381.43,34.44,6
ORD-100855,2019-05-19,2019-05-21,West,Canada,Technology,Phones,Phones Product 855,1509.39,292.92,6
ORD-100856,2019-10-15,2019-10-16,Central,India,Technology,Phones,Phones Product 856,1466.3,142.16,6
ORD-100857,2019-12-19,2019-12-23,Central,USA,Furniture,Chairs,Chairs Product 857,1169.97,181.59,6
ORD-100858,2019-03-19,2019-03-23,East,USA,Office Supplies,Paper,Paper Product 858,529.03,110.49,3
ORD-100859,2019-05-14,2019-05-16,West,UK,Technology,Laptops,Laptops Product 859,1672.88,229.74,3
ORD-100860,2019-08-17,2019-08-22,Central,UK,Technology,Phones,Phones Product 860,1850.12,418.76,5
ORD-100861,2019-12-07,2019-12-09,South,UK,Office Supplies,Binders,Binders Product 861,1666.71,121.98,6
ORD-100862,2019-11-10,2019-11-12,West,India,Technology,Phones,Phones Product 862,1380.79,184.87,7
ORD-100863,2019-01-15,2019-01-17,West,India,Technology,Laptops,Laptops Product 863,612.7,71.99,5
ORD-100864,2019-03-09,2019-03-13,East,UK,Office Supplies,Storage,Storage Product 864,675.82,149.54,2
ORD-100865,2019-07-11,2019-07-12,Central,Canada,Office Supplies,Binders,Binders Product 865,659.67,40.63,6
ORD-100866,2019-05-12,2019-05-14,West,Canada,Furniture,Bookcases,Bookcases Product 866,1861.68,442.73,6
ORD-100867,2019-02-14,2019-02-16,Central,India,Technology,Accessories,Accessories Product 867,1304.38,115.96,2
ORD-100868,2019-06-25,2019-06-29,West,UK,Technology,Accessories,Accessories Product 868,1228.4,298.48,8
ORD-100869,2019-12-31,2020-01-04,Central,UK,Technology,Phones,Phones Product 869,1188.67,245.97,7
ORD-100870,2019-10-29,2019-11-01,West,Canada,Office Supplies,Paper,Paper Product 870,1554.93,229.18,1
ORD-100871,2019-11-30,2019-12-04,East,Canada,Furniture,Chairs,Chairs Product 871,1984.19,301.52,8
ORD-100872,2019-11-24,2019-11-26,West,Canada,Furniture,Bookcases,Bookcases Product 872,1150.63,251.02,4
ORD-100873,2019-01-23,2019-01-28,Central,UK,Office Supplies,Paper,Paper Product 873,1380.13,173.72,2
ORD-100874,2019-02-14,2019-02-16,East,UK,Furniture,Bookcases,Bookcases Product 874,1512.98,91.55,9
ORD-100875,2019-08-14,2019-08-17,Central,UK,Office Supplies,Binders,Binders Product 875,1357.51,210.81,10
ORD-100876,2019-01-28,2019-01-31,South,UK,Technology,Accessories,Accessories Product 876,1515.13,323.72,1
ORD-100877,2019-11-03,2019-11-08,West,India,Office Supplies,Paper,Paper Product 877,287.0,66.91,2
ORD-100878,2019-10-31,2019-11-03,East,USA,Technology,Accessories,Accessories Product 878,256.79,16.12,7
ORD-100879,2019-12-11,2019-12-13,Central,USA,Technology,Laptops,Laptops Product 879,1153.8,171.96,5
ORD-100880,2019-07-26,2019-07-31,East,Canada,Office Supplies,Paper,Paper Product 880,1123.75,130.15,4
ORD-100881,2019-04-01,2019-04-04,Central,UK,Office Supplies,Storage,Storage Product 881,1267.6,309.13,3
ORD-100882,2019-08-10,2019-08-15,Central,UK,Technology,Accessories,Accessories Product 882,563.85,84.02,7
ORD-100883,2019-02-02,2019-02-03,West,UK,Technology,Phones,Phones Product 883,892.52,162.32,5
ORD-100884,2019-02-17,2019-02-18,East,India,Furniture,Tables,Tables Product 884,892.32,157.07,10
ORD-100885,2019-06-13,2019-06-17,Central,USA,Office Supplies,Storage,Storage Product 885,1265.3,249.55,2
ORD-100886,2019-12-06,2019-12-10,East,UK,Office Supplies,Paper,Paper Product 886,237.58,44.78,5
ORD-100887,2019-11-09,2019-11-10,Central,India,Furniture,Bookcases,Bookcases Product 887,721.86,109.55,4
ORD-100888,2019-06-15,2019-06-20,West,USA,Office Supplies,Paper,Paper Product 888,614.06,104.27,6
ORD-100889,2019-06-17,2019-06-18,East,India,Furniture,Tables,Tables Product 889,278.86,39.81,9
ORD-100890,2019-05-27,2019-05-28,West,USA,Furniture,Chairs,Chairs Product 890,539.16,98.15,5
ORD-100891,2019-05-06,2019-05-09,West,Canada,Technology,Laptops,Laptops Product 891,862.89,121.11,4
ORD-100892,2019-04-24,2019-04-29,Central,USA,Office Supplies,Storage,Storage Product 892,1692.86,229.45,8
ORD-100893,2019-07-03,2019-07-05,West,UK,Furniture,Tables,Tables Product 893,938.56,154.69,9
ORD-100894,2019-03-21,2019-03-26,West,USA,Technology,Laptops,Laptops Product 894,1229.75,306.46,7
ORD-100895,2019-03-12,2019-03-13,Central,USA,Furniture,Tables,Tables Product 895,851.78,111.49,1
ORD-100896,2019-10-05,2019-10-10,East,Canada,Furniture,Tables,Tables Product 896,1806.58,377.53,10
ORD-100897,2019-05-13,2019-05-14,South,India,Furniture,Tables,Tables Product 897,1154.18,115.2,3
ORD-100898,2019-07-09,2019-07-11,Central,USA,Technology,Laptops,Laptops Product 898,943.6,207.06,9
ORD-100899,2019-05-10,2019-05-12,East,USA,Office Supplies,Paper,Paper Product 899,314.6,46.94,6
ORD-100900,2019-04-12,2019-04-17,South,Canada,Office Supplies,Paper,Paper Product 900,710.0,71.75,9
ORD-100901,2019-08-13,2019-08-17,South,UK,Office Supplies,Binders,Binders Product 901,1374.26,283.54,8
ORD-100902,2019-05-02,2019-05-04,South,USA,Furniture,Tables,Tables Product 902,1382.52,333.16,4
ORD-100903,2019-03-17,2019-03-22,Central,UK,Technology,Accessories,Accessories Product 903,822.84,175.35,5
ORD-100904,2019-10-01,2019-10-04,Central,India,Office Supplies,Storage,Storage Product 904,1504.83,309.77,3
ORD-100905,2019-06-17,2019-06-20,East,UK,Furniture,Bookcases,Bookcases Product 905,1709.34,338.09,10
ORD-100906,2019-08-01,2019-08-04,Central,India,Technology,Accessories,Accessories Product 906,460.34,61.92,2
ORD-100907,2019-09-07,2019-09-09,West,UK,Technology,Laptops,Laptops Product 907,926.71,124.52,9
ORD-100908,2019-12-07,2019-12-08,East,USA,Office Supplies,Paper,Paper Product 908,113.65,26.99,1
ORD-100909,2019-02-08,2019-02-11,Central,UK,Technology,Laptops,Laptops Product 909,1125.43,187.92,4
ORD-100910,2019-12-01,2019-12-04,South,India,Office Supplies,Binders,Binders Product 910,1550.62,120.53,2
ORD-100911,2019-07-16,2019-07-18,South,UK,Technology,Laptops,Laptops Product 911,809.54,65.11,1
ORD-100912,2019-05-24,2019-05-28,East,India,Office Supplies,Storage,Storage Product 912,821.71,138.79,5
ORD-100913,2019-05-08,2019-05-09,South,India,Technology,Phones,Phones Product 913,1949.39,389.76,1
ORD-100914,2019-07-26,2019-07-31,South,Canada,Office Supplies,Storage,Storage Product 914,52.1,6.27,6
ORD-100915,2019-04-13,2019-04-18,East,India,Office Supplies,Paper,Paper Product 915,783.79,65.89,8
ORD-100916,2019-09-24,2019-09-26,West,USA,Technology,Accessories,Accessories Product 916,1698.66,350.46,10
ORD-100917,2019-03-19,2019-03-22,Central,India,Furniture,Chairs,Chairs Product 917,1336.0,179.93,6
ORD-100918,2019-04-08,2019-04-10,Central,Canada,Furniture,Bookcases,Bookcases Product 918,1889.32,276.7,7
ORD-100919,2019-04-01,2019-04-03,East,UK,Furniture,Bookcases,Bookcases Product 919,829.61,194.76,3
ORD-100920,2019-12-06,2019-12-11,Central,UK,Furniture,Bookcases,Bookcases Product 920,1629.93,190.44,3
ORD-100921,2019-01-13,2019-01-18,Central,USA,Office Supplies,Binders,Binders Product 921,837.56,155.25,1
ORD-100922,2019-06-23,2019-06-25,West,UK,Technology,Laptops,Laptops Product 922,1232.35,72.57,1
ORD-100923,2019-10-08,2019-10-11,West,Canada,Office Supplies,Binders,Binders Product 923,308.28,73.47,8
ORD-100924,2019-11-10,2019-11-15,South,UK,Office Supplies,Paper,Paper Product 924,591.55,100.99,3
ORD-100925,2019-04-23,2019-04-25,East,USA,Furniture,Tables,Tables Product 925,1107.3,151.05,1
ORD-100926,2019-07-15,2019-07-18,South,India,Technology,Accessories,Accessories Product 926,1158.5,230.28,10
ORD-100927,2019-07-20,2019-07-22,South,USA,Office Supplies,Paper,Paper Product 927,680.51,149.9,8
ORD-100928,2019-10-31,2019-11-02,East,USA,Office Supplies,Binders,Binders Product 928,504.27,117.74,5
ORD-100929,2019-04-18,2019-04-23,Central,UK,Technology,Phones,Phones Product 929,1595.51,183.81,6
ORD-100930,2019-12-29,2020-01-03,West,UK,Office Supplies,Paper,Paper Product 930,1824.65,183.32,1
ORD-100931,2019-03-01,2019-03-03,West,Canada,Furniture,Bookcases,Bookcases Product 931,1707.05,395.22,5
ORD-100932,2019-10-11,2019-10-13,Central,India,Office Supplies,Binders,Binders Product 932,931.2,172.66,8
ORD-100933,2019-07-18,2019-07-19,South,India,Office Supplies,Storage,Storage Product 933,439.89,31.71,4
ORD-100934,2019-03-26,2019-03-29,East,India,Technology,Accessories,Accessories Product 934,1808.1,359.2,2
ORD-100935,2019-02-04,2019-02-09,Central,Canada,Technology,Laptops,Laptops Product 935,1489.98,259.93,1
ORD-100936,2019-08-02,2019-08-04,East,India,Furniture,Chairs,Chairs Product 936,1428.37,177.33,1
ORD-100937,2019-04-22,2019-04-25,Central,UK,Furniture,Tables,Tables Product 937,1027.84,184.71,1
ORD-100938,2019-11-08,2019-11-12,South,India,Office Supplies,Storage,Storage Product 938,799.42,151.56,1
ORD-100939,2019-01-14,2019-01-16,East,USA,Office Supplies,Paper,Paper Product 939,1139.12,142.15,6
ORD-100940,2019-12-14,2019-12-15,South,UK,Office Supplies,Storage,Storage Product 940,818.55,104.48,1
ORD-100941,2019-01-17,2019-01-22,East,USA,Technology,Phones,Phones Product 941,418.9,49.75,2
ORD-100942,2019-01-04,2019-01-05,South,UK,Technology,Laptops,Laptops Product 942,553.2,110.47,6
ORD-100943,2019-04-24,2019-04-28,West,UK,Technology,Laptops,Laptops Product 943,460.36,44.69,1
ORD-100944,2019-04-20,2019-04-21,East,UK,Furniture,Tables,Tables Product 944,1948.38,316.33,9
ORD-100945,2019-08-27,2019-08-30,West,USA,Office Supplies,Paper,Paper Product 945,187.82,44.14,10
ORD-100946,2019-02-02,2019-02-03,West,Canada,Technology,Laptops,Laptops Product 946,1704.42,213.93,2
ORD-100947,2019-02-13,2019-02-14,East,UK,Furniture,Tables,Tables Product 947,1060.42,140.37,6
ORD-100948,2019-02-03,2019-02-08,Central,India,Technology,Phones,Phones Product 948,1444.11,329.63,1
ORD-100949,2019-01-05,2019-01-07,East,India,Technology,Laptops,Laptops Product 949,99.82,17.85,2
ORD-100950,2019-02-15,2019-02-20,West,India,Office Supplies,Storage,Storage Product 950,1575.11,301.48,4
ORD-100951,2019-03-05,2019-03-09,Central,UK,Technology,Laptops,Laptops Product 951,558.87,62.96,9
ORD-100952,2019-01-28,2019-02-02,Central,USA,Technology,Accessories,Accessories Product 952,1185.79,186.4,2
ORD-100953,2019-07-12,2019-07-14,East,UK,Office Supplies,Paper,Paper Product 953,1771.38,308.73,3
ORD-100954,2019-03-15,2019-03-18,Central,UK,Office Supplies,Binders,Binders Product 954,225.99,52.62,2
ORD-100955,2019-02-12,2019-02-15,Central,Canada,Office Supplies,Binders,Binders Product 955,1978.8,470.0,10
ORD-100956,2019-12-27,2019-12-30,South,UK,Office Supplies,Paper,Paper Product 956,871.18,114.63,8
ORD-100957,2019-08-16,2019-08-19,East,UK,Office Supplies,Paper,Paper Product 957,948.61,220.8,5
ORD-100958,2019-12-19,2019-12-24,West,Canada,Technology,Laptops,Laptops Product 958,764.64,38.55,4
ORD-100959,2019-07-18,2019-07-22,South,USA,Office Supplies,Storage,Storage Product 959,970.79,215.72,4
ORD-100960,2019-09-16,2019-09-21,Central,USA,Technology,Laptops,Laptops Product 960,992.38,183.41,10
ORD-100961,2019-09-20,2019-09-22,West,USA,Office Supplies,Paper,Paper Product 961,289.2,38.84,2
ORD-100962,2019-05-09,2019-05-10,East,USA,Office Supplies,Paper,Paper Product 962,1318.0,170.53,3
ORD-100963,2019-01-30,2019-02-04,East,India,Furniture,Tables,Tables Product 963,742.76,171.07,2
ORD-100964,2019-12-02,2019-12-06,West,India,Furniture,Bookcases,Bookcases Product 964,1951.86,343.95,5
ORD-100965,2019-12-05,2019-12-08,South,Canada,Furniture,Chairs,Chairs Product 965,505.34,73.54,4
ORD-100966,2019-06-09,2019-06-12,Central,USA,Office Supplies,Binders,Binders Product 966,530.05,115.44,5
ORD-100967,2019-11-12,2019-11-16,West,India,Technology,Laptops,Laptops Product 967,1757.42,148.42,1
ORD-100968,2019-04-09,2019-04-10,West,USA,Technology,Accessories,Accessories Product 968,1303.8,268.83,2
ORD-100969,2019-09-04,2019-09-07,Central,UK,Office Supplies,Binders,Binders Product 969,719.15,52.32,7
ORD-100970,2019-11-03,2019-11-06,South,Canada,Furniture,Bookcases,Bookcases Product 970,1228.22,281.96,3
ORD-100971,2019-05-11,2019-05-16,East,USA,Technology,Phones,Phones Product 971,547.96,90.03,9
ORD-100972,2019-10-28,2019-10-29,East,Canada,Furniture,Bookcases,Bookcases Product 972,1658.95,229.81,10
ORD-100973,2019-06-22,2019-06-23,Central,India,Office Supplies,Binders,Binders Product 973,843.32,126.23,3
ORD-100974,2019-08-28,2019-09-02,South,India,Office Supplies,Paper,Paper Product 974,516.21,74.04,5
ORD-100975,2019-10-24,2019-10-25,West,USA,Furniture,Bookcases,Bookcases Product 975,720.0,158.78,5
ORD-100976,2019-09-23,2019-09-26,West,UK,Technology,Phones,Phones Product 976,1664.3,175.82,7
ORD-100977,2019-10-17,2019-10-22,West,Canada,Office Supplies,Binders,Binders Product 977,1908.15,317.81,3
ORD-100978,2019-12-03,2019-12-04,Central,USA,Office Supplies,Storage,Storage Product 978,292.05,60.6,7
ORD-100979,2019-03-31,2019-04-03,West,India,Technology,Laptops,Laptops Product 979,1522.34,131.39,2
ORD-100980,2019-07-03,2019-07-08,East,Canada,Office Supplies,Binders,Binders Product 980,146.06,17.35,5
ORD-100981,2019-05-15,2019-05-20,South,USA,Furniture,Tables,Tables Product 981,1984.28,487.53,5
ORD-100982,2019-11-13,2019-11-15,Central,India,Technology,Phones,Phones Product 982,1631.39,291.68,9
ORD-100983,2019-12-21,2019-12-24,Central,Canada,Office Supplies,Storage,Storage Product 983,1574.74,267.62,10
ORD-100984,2019-11-12,2019-11-17,West,India,Office Supplies,Storage,Storage Product 984,566.95,139.62,5
ORD-100985,2019-01-22,2019-01-25,South,USA,Office Supplies,Paper,Paper Product 985,1732.39,155.19,5
ORD-100986,2019-12-08,2019-12-12,Central,India,Furniture,Chairs,Chairs Product 986,984.95,152.71,7
ORD-100987,2019-04-15,2019-04-17,South,Canada,Office Supplies,Paper,Paper Product 987,753.81,133.53,4
ORD-100988,2019-11-29,2019-11-30,Central,UK,Furniture,Chairs,Chairs Product 988,1980.27,316.12,3
ORD-100989,2019-11-09,2019-11-12,South,Canada,Furniture,Bookcases,Bookcases Product 989,405.6,83.8,4
ORD-100990,2019-05-28,2019-06-02,South,USA,Technology,Accessories,Accessories Product 990,839.36,68.5,3
ORD-100991,2019-09-13,2019-09-15,Central,India,Office Supplies,Storage,Storage Product 991,1440.47,190.78,10
ORD-100992,2019-12-29,2019-12-30,South,India,Technology,Accessories,Accessories Product 992,1284.75,104.21,8
ORD-100993,2019-09-09,2019-09-13,Central,Canada,Office Supplies,Paper,Paper Product 993,1687.37,415.71,10
ORD-100994,2019-07-21,2019-07-22,Central,USA,Furniture,Bookcases,Bookcases Product 994,1666.88,265.28,2
ORD-100995,2019-02-28,2019-03-02,East,Canada,Technology,Laptops,Laptops Product 995,1627.78,385.67,9
ORD-100996,2019-09-14,2019-09-15,South,USA,Technology,Phones,Phones Product 996,462.58,53.63,9
ORD-100997,2019-08-03,2019-08-05,East,UK,Technology,Accessories,Accessories Product 997,752.41,132.26,7
ORD-100998,2019-12-19,2019-12-21,South,India,Furniture,Tables,Tables Product 998,1159.67,145.14,5
ORD-100999,2019-05-19,2019-05-21,Central,USA,Technology,Laptops,Laptops Product 999,886.15,95.87,6
ORD-101000,2019-05-09,2019-05-12,East,Canada,Technology,Laptops,Laptops Product 1000,730.24,79.47,7
